REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Louisiana,2017,2,X,3.21637,X,X,X,X,X,X,1715,102,53321
States,Maine,2017,2,X,0.646552,X,X,X,X,X,X,30,28,4640
States,Maryland,2017,2,X,2.22725,X,X,X,X,X,X,187,41,8396
States,Massachusetts,2017,2,X,1.32576,X,X,X,X,X,X,406,45,30624
States,Michigan,2017,2,X,2.15291,X,X,X,X,X,X,497,77,23085
States,Minnesota,2017,2,X,2.34944,X,X,X,X,X,X,142,21,6044
States,Mississippi,2017,2,X,3.37425,X,X,X,X,X,X,613,48,18167
States,Missouri,2017,2,X,3.60914,X,X,X,X,X,X,229,20,6345
States,Montana,2017,2,X,0.393106,X,X,X,X,X,X,13,9,3307
States,Nebraska,2017,2,X,1.6377,X,X,X,X,X,X,49,14,2992
States,Nevada,2017,2,X,1.66173,X,X,X,X,X,X,292,35,17572
States,New Hampshire,2017,2,X,0.620417,X,X,X,X,X,X,22,21,3546
States,New Jersey,2017,2,X,5.12789,X,X,X,X,X,X,830,25,16186
States,New Mexico,2017,2,X,2.09488,X,X,X,X,X,X,242,26,11552
States,New York,2017,2,X,5.93932,X,X,X,X,X,X,736,67,12392
States,North Carolina,2017,2,X,2.18439,X,X,X,X,X,X,290,48,13276
States,North Dakota,2017,2,X,0.922266,X,X,X,X,X,X,14,8,1518
States,Ohio,2017,2,X,1.27898,X,X,X,X,X,X,272,71,21267
States,Oklahoma,2017,2,X,8.13977,X,X,X,X,X,X,403,19,4951
States,Oregon,2017,2,X,1.91548,X,X,X,X,X,X,97,17,5064
States,Pennsylvania,2017,2,X,2.67744,X,X,X,X,X,X,358,58,13371
States,Rhode Island,2017,2,X,0.929692,X,X,X,X,X,X,32,16,3442
States,South Carolina,2017,2,X,3.67389,X,X,X,X,X,X,251,16,6832
States,South Dakota,2017,2,X,1.88282,X,X,X,X,X,X,170,34,9029
States,Tennessee,2017,2,X,4.06364,X,X,X,X,X,X,424,56,10434
States,Texas,2017,2,X,5.06267,X,X,X,X,X,X,1450,112,28641
States,Utah,2017,2,X,2.86365,X,X,X,X,X,X,377,36,13165
States,Vermont,2017,2,X,1.17499,X,X,X,X,X,X,28,9,2383
States,Virginia,2017,2,X,3.36477,X,X,X,X,X,X,2676,129,79530
States,Washington,2017,2,X,2.26771,X,X,X,X,X,X,113,45,4983
States,West Virginia,2017,2,X,1.78158,X,X,X,X,X,X,392,44,22003
States,Wisconsin,2017,2,X,1.92686,X,X,X,X,X,X,98,23,5086
States,Wyoming,2017,2,X,3.46399,X,X,X,X,X,X,152,23,4388
States,Alabama,2017,3,X,6.10548,X,X,X,X,X,X,470,24,7698
States,Alaska,2017,3,X,1.9661,X,X,X,X,X,X,29,6,1475
States,Arizona,2017,3,X,2.43619,X,X,X,X,X,X,567,54,23274
States,Arkansas,2017,3,X,3.08824,X,X,X,X,X,X,126,13,4080
States,California,2017,3,X,2.77799,X,X,X,X,X,X,1441,129,51872
States,Colorado,2017,3,X,2.23164,X,X,X,X,X,X,79,5,3540
States,Connecticut,2017,3,X,3.29572,X,X,X,X,X,X,111,19,3368
States,Delaware,2017,3,X,0.406688,X,X,X,X,X,X,9,13,2213
States,District of Columbia,2017,3,X,4.99426,X,X,X,X,X,X,87,2,1742
States,Georgia,2017,3,X,4.1903,X,X,X,X,X,X,2379,56,56774
States,Hawaii,2017,3,X,3.64261,X,X,X,X,X,X,53,16,1455
States,Idaho,2017,3,X,2.75527,X,X,X,X,X,X,51,8,1851
States,Illinois,2017,3,X,3.01511,X,X,X,X,X,X,1443,78,47859
States,Indiana,2017,3,X,2.11557,X,X,X,X,X,X,108,25,5105
States,Iowa,2017,3,X,1.75769,X,X,X,X,X,X,56,11,3186
States,Kansas,2017,3,X,5.10355,X,X,X,X,X,X,345,28,6760
States,Kentucky,2017,3,X,4.44958,X,X,X,X,X,X,462,31,10383
States,Louisiana,2017,3,X,3.63411,X,X,X,X,X,X,1965,99,54071
States,Maine,2017,3,X,0.908373,X,X,X,X,X,X,46,28,5064
States,Maryland,2017,3,X,2.73316,X,X,X,X,X,X,228,40,8342
States,Massachusetts,2017,3,X,1.51277,X,X,X,X,X,X,423,47,27962
States,Michigan,2017,3,X,2.14959,X,X,X,X,X,X,486,76,22609
States,Minnesota,2017,3,X,3.40085,X,X,X,X,X,X,225,21,6616
States,Mississippi,2017,3,X,4.1751,X,X,X,X,X,X,763,48,18275
States,Missouri,2017,3,X,3.74388,X,X,X,X,X,X,283,19,7559
States,Montana,2017,3,X,0.48226,X,X,X,X,X,X,14,9,2903
States,Nebraska,2017,3,X,2.86899,X,X,X,X,X,X,83,13,2893
States,Nevada,2017,3,X,1.61179,X,X,X,X,X,X,281,35,17434
States,New Hampshire,2017,3,X,0.517007,X,X,X,X,X,X,19,21,3675
States,New Jersey,2017,3,X,5.9981,X,X,X,X,X,X,1009,29,16822
States,New Mexico,2017,3,X,2.7369,X,X,X,X,X,X,305,27,11144
States,New York,2017,3,X,6.78861,X,X,X,X,X,X,913,68,13449
States,North Carolina,2017,3,X,2.66282,X,X,X,X,X,X,397,49,14909
States,North Dakota,2017,3,X,1.88273,X,X,X,X,X,X,35,10,1859
States,Ohio,2017,3,X,1.73702,X,X,X,X,X,X,358,71,20610
States,Oklahoma,2017,3,X,8.77725,X,X,X,X,X,X,463,19,5275
States,Oregon,2017,3,X,2.63546,X,X,X,X,X,X,143,19,5426
States,Pennsylvania,2017,3,X,3.37152,X,X,X,X,X,X,465,60,13792
States,Rhode Island,2017,3,X,0.838574,X,X,X,X,X,X,28,16,3339
States,South Carolina,2017,3,X,5.70071,X,X,X,X,X,X,360,16,6315
States,South Dakota,2017,3,X,2.57515,X,X,X,X,X,X,245,34,9514
States,Tennessee,2017,3,X,4.09586,X,X,X,X,X,X,417,57,10181
States,Texas,2017,3,X,5.47691,X,X,X,X,X,X,1563,112,28538
States,Utah,2017,3,X,2.89367,X,X,X,X,X,X,292,30,10091
States,Vermont,2017,3,X,1.1658,X,X,X,X,X,X,27,9,2316
States,Virginia,2017,3,X,3.19863,X,X,X,X,X,X,3049,145,95322
States,Washington,2017,3,X,4.19013,X,X,X,X,X,X,186,45,4439
States,West Virginia,2017,3,X,2.64722,X,X,X,X,X,X,619,44,23383
States,Wisconsin,2017,3,X,2.62467,X,X,X,X,X,X,150,25,5715
States,Wyoming,2017,3,X,2.57927,X,X,X,X,X,X,109,22,4226
States,Alabama,2017,4,X,5.26563,X,X,X,X,X,X,449,25,8527
States,Alaska,2017,4,X,1.91713,X,X,X,X,X,X,31,6,1617
States,Arizona,2017,4,X,2.19555,X,X,X,X,X,X,569,54,25916
States,Arkansas,2017,4,X,4.0372,X,X,X,X,X,X,178,13,4409
States,California,2017,4,X,3.11572,X,X,X,X,X,X,1700,129,54562
States,Colorado,2017,4,X,1.87467,X,X,X,X,X,X,70,5,3734
States,Connecticut,2017,4,X,3.72844,X,X,X,X,X,X,134,14,3594
States,Delaware,2017,4,X,0.356761,X,X,X,X,X,X,10,13,2803
States,District of Columbia,2017,4,X,7.38916,X,X,X,X,X,X,195,2,2639
States,Georgia,2017,4,X,4.17872,X,X,X,X,X,X,2370,58,56716
States,Hawaii,2017,4,X,5.1265,X,X,X,X,X,X,77,15,1502
States,Idaho,2017,4,X,1.71112,X,X,X,X,X,X,34,7,1987
States,Illinois,2017,4,X,3.222,X,X,X,X,X,X,1640,82,50900
States,Indiana,2017,4,X,3.42829,X,X,X,X,X,X,207,25,6038
States,Iowa,2017,4,X,2.64603,X,X,X,X,X,X,106,12,4006
States,Kansas,2017,4,X,5.60356,X,X,X,X,X,X,415,28,7406
States,Kentucky,2017,4,X,4.8653,X,X,X,X,X,X,540,29,11099
States,Louisiana,2017,4,X,3.71262,X,X,X,X,X,X,1943,96,52335
States,Maine,2017,4,X,0.813173,X,X,X,X,X,X,40,28,4919
States,Maryland,2017,4,X,2.86498,X,X,X,X,X,X,261,42,9110
States,Massachusetts,2017,4,X,1.79816,X,X,X,X,X,X,583,46,32422
States,Michigan,2017,4,X,2.3959,X,X,X,X,X,X,580,76,24208
States,Minnesota,2017,4,X,3.3874,X,X,X,X,X,X,236,21,6967
States,Mississippi,2017,4,X,3.57162,X,X,X,X,X,X,663,49,18563
States,Missouri,2017,4,X,5.67474,X,X,X,X,X,X,410,18,7225
States,Montana,2017,4,X,0.312767,X,X,X,X,X,X,11,8,3517
States,Nebraska,2017,4,X,2.60756,X,X,X,X,X,X,80,13,3068
States,Nevada,2017,4,X,1.54401,X,X,X,X,X,X,308,36,19948
States,New Hampshire,2017,4,X,0.693756,X,X,X,X,X,X,28,21,4036
States,New Jersey,2017,4,X,6.19741,X,X,X,X,X,X,1090,30,17588
States,New Mexico,2017,4,X,2.94725,X,X,X,X,X,X,371,28,12588
States,New York,2017,4,X,7.54014,X,X,X,X,X,X,1174,69,15570
States,North Carolina,2017,4,X,2.84282,X,X,X,X,X,X,431,49,15161
States,North Dakota,2017,4,X,3.88794,X,X,X,X,X,X,68,8,1749
States,Ohio,2017,4,X,1.99963,X,X,X,X,X,X,431,66,21554
States,Oklahoma,2017,4,X,11.5014,X,X,X,X,X,X,609,20,5295
States,Oregon,2017,4,X,2.97925,X,X,X,X,X,X,168,18,5639
States,Pennsylvania,2017,4,X,3.90425,X,X,X,X,X,X,535,57,13703
States,Rhode Island,2017,4,X,1.80101,X,X,X,X,X,X,82,16,4553
States,South Carolina,2017,4,X,6.34603,X,X,X,X,X,X,475,15,7485
States,South Dakota,2017,4,X,3.25399,X,X,X,X,X,X,298,33,9158
States,Tennessee,2017,4,X,4.20838,X,X,X,X,X,X,433,55,10289
States,Texas,2017,4,X,6.20619,X,X,X,X,X,X,1868,109,30099
States,Utah,2017,4,X,2.04686,X,X,X,X,X,X,325,32,15878
States,Vermont,2017,4,X,1.4435,X,X,X,X,X,X,29,8,2009
States,Virginia,2017,4,X,3.30228,X,X,X,X,X,X,3173,145,96085
States,Washington,2017,4,X,2.70833,X,X,X,X,X,X,130,45,4800
States,West Virginia,2017,4,X,2.56329,X,X,X,X,X,X,564,43,22003
States,Wisconsin,2017,4,X,2.67524,X,X,X,X,X,X,179,26,6691
States,Wyoming,2017,4,X,3.04047,X,X,X,X,X,X,136,22,4473
States,Alabama,2017,5,X,6.47647,X,X,X,X,X,X,538,24,8307
States,Alaska,2017,5,X,2.29153,X,X,X,X,X,X,36,6,1571
States,Arizona,2017,5,X,2.44798,X,X,X,X,X,X,647,54,26430
States,Arkansas,2017,5,X,6.71024,X,X,X,X,X,X,308,12,4590
States,California,2017,5,X,3.19202,X,X,X,X,X,X,1667,121,52224
States,Colorado,2017,5,X,2.27024,X,X,X,X,X,X,83,5,3656
States,Connecticut,2017,5,X,4.43425,X,X,X,X,X,X,174,14,3924
States,Delaware,2017,5,X,0.726644,X,X,X,X,X,X,21,13,2890
States,District of Columbia,2017,5,X,8.94928,X,X,X,X,X,X,247,2,2760
States,Georgia,2017,5,X,4.72879,X,X,X,X,X,X,2666,58,56378
States,Hawaii,2017,5,X,4.27655,X,X,X,X,X,X,60,16,1403
States,Idaho,2017,5,X,1.69492,X,X,X,X,X,X,34,7,2006
States,Illinois,2017,5,X,3.58104,X,X,X,X,X,X,1810,81,50544
States,Indiana,2017,5,X,4.58925,X,X,X,X,X,X,281,26,6123
States,Iowa,2017,5,X,2.25039,X,X,X,X,X,X,87,11,3866
States,Kansas,2017,5,X,8.52463,X,X,X,X,X,X,635,28,7449
States,Kentucky,2017,5,X,4.51889,X,X,X,X,X,X,464,27,10268
States,Louisiana,2017,5,X,4.69911,X,X,X,X,X,X,2473,97,52627
States,Maine,2017,5,X,0.931446,X,X,X,X,X,X,50,27,5368
States,Maryland,2017,5,X,2.90698,X,X,X,X,X,X,275,42,9460
States,Massachusetts,2017,5,X,2.23652,X,X,X,X,X,X,737,47,32953
States,Michigan,2017,5,X,3.16458,X,X,X,X,X,X,777,77,24553
States,Minnesota,2017,5,X,3.44587,X,X,X,X,X,X,247,21,7168
States,Mississippi,2017,5,X,5.50059,X,X,X,X,X,X,1112,51,20216
States,Missouri,2017,5,X,6.49829,X,X,X,X,X,X,476,18,7325
States,Montana,2017,5,X,0.504484,X,X,X,X,X,X,18,9,3568
States,Nebraska,2017,5,X,3.20242,X,X,X,X,X,X,106,13,3310
States,Nevada,2017,5,X,1.76521,X,X,X,X,X,X,332,35,18808
States,New Hampshire,2017,5,X,0.632431,X,X,X,X,X,X,25,20,3953
States,New Jersey,2017,5,X,6.76102,X,X,X,X,X,X,1180,31,17453
States,New Mexico,2017,5,X,4.10959,X,X,X,X,X,X,504,27,12264
States,New York,2017,5,X,8.68115,X,X,X,X,X,X,1431,69,16484
States,North Carolina,2017,5,X,5.17611,X,X,X,X,X,X,773,48,14934
States,North Dakota,2017,5,X,3.77868,X,X,X,X,X,X,84,9,2223
States,Ohio,2017,5,X,2.73095,X,X,X,X,X,X,533,65,19517
States,Oklahoma,2017,5,X,15.5039,X,X,X,X,X,X,780,17,5031
States,Oregon,2017,5,X,3.01508,X,X,X,X,X,X,180,21,5970
States,Pennsylvania,2017,5,X,4.18771,X,X,X,X,X,X,655,58,15641
States,Rhode Island,2017,5,X,2.48487,X,X,X,X,X,X,115,16,4628
States,South Carolina,2017,5,X,7.10465,X,X,X,X,X,X,425,13,5982
States,South Dakota,2017,5,X,4.05593,X,X,X,X,X,X,409,34,10084
States,Tennessee,2017,5,X,4.93514,X,X,X,X,X,X,544,57,11023
States,Texas,2017,5,X,8.48188,X,X,X,X,X,X,2774,112,32705
States,Utah,2017,5,X,1.60697,X,X,X,X,X,X,297,32,18482
States,Vermont,2017,5,X,1.91404,X,X,X,X,X,X,57,10,2978
States,Virginia,2017,5,X,3.73817,X,X,X,X,X,X,3603,148,96384
States,Washington,2017,5,X,2.04619,X,X,X,X,X,X,101,47,4936
States,West Virginia,2017,5,X,2.89023,X,X,X,X,X,X,574,44,19860
States,Wisconsin,2017,5,X,3.42476,X,X,X,X,X,X,231,24,6745
States,Wyoming,2017,5,X,4.33029,X,X,X,X,X,X,204,23,4711
States,Alabama,2017,6,X,7.76346,X,X,X,X,X,X,705,24,9081
States,Alaska,2017,6,X,3.71517,X,X,X,X,X,X,60,6,1615
States,Arizona,2017,6,X,2.4757,X,X,X,X,X,X,670,54,27063
States,Arkansas,2017,6,X,9.78239,X,X,X,X,X,X,481,13,4917
States,California,2017,6,X,2.69419,X,X,X,X,X,X,1395,118,51778
States,Colorado,2017,6,X,2.03286,X,X,X,X,X,X,73,5,3591
States,Connecticut,2017,6,X,5.45754,X,X,X,X,X,X,232,17,4251
States,Delaware,2017,6,X,0.638468,X,X,X,X,X,X,16,13,2506
States,District of Columbia,2017,6,X,9.39163,X,X,X,X,X,X,247,2,2630
States,Georgia,2017,6,X,5.08384,X,X,X,X,X,X,3038,58,59758
States,Hawaii,2017,6,X,3.75683,X,X,X,X,X,X,55,15,1464
States,Idaho,2017,6,X,1.76899,X,X,X,X,X,X,34,8,1922
States,Illinois,2017,6,X,4.36443,X,X,X,X,X,X,2297,81,52630
States,Indiana,2017,6,X,4.71858,X,X,X,X,X,X,306,25,6485
States,Iowa,2017,6,X,3.20677,X,X,X,X,X,X,125,11,3898
States,Kansas,2017,6,X,10.3592,X,X,X,X,X,X,796,28,7684
States,Kentucky,2017,6,X,6.5129,X,X,X,X,X,X,689,25,10579
States,Louisiana,2017,6,X,5.52013,X,X,X,X,X,X,2978,97,53948
States,Maine,2017,6,X,1.61117,X,X,X,X,X,X,75,28,4655
States,Maryland,2017,6,X,4.58397,X,X,X,X,X,X,422,42,9206
States,Massachusetts,2017,6,X,2.73075,X,X,X,X,X,X,750,45,27465
States,Michigan,2017,6,X,3.71318,X,X,X,X,X,X,1001,78,26958
States,Minnesota,2017,6,X,4.41595,X,X,X,X,X,X,279,20,6318
States,Mississippi,2017,6,X,6.42202,X,X,X,X,X,X,1365,51,21255
States,Missouri,2017,6,X,6.74594,X,X,X,X,X,X,556,18,8242
States,Montana,2017,6,X,0.542083,X,X,X,X,X,X,19,9,3505
States,Nebraska,2017,6,X,4.17193,X,X,X,X,X,X,132,14,3164
States,Nevada,2017,6,X,1.7554,X,X,X,X,X,X,335,35,19084
States,New Hampshire,2017,6,X,1.19889,X,X,X,X,X,X,39,19,3253
States,New Jersey,2017,6,X,6.92602,X,X,X,X,X,X,1175,31,16965
States,New Mexico,2017,6,X,4.93837,X,X,X,X,X,X,641,28,12980
States,New York,2017,6,X,9.81455,X,X,X,X,X,X,1466,68,14937
States,North Carolina,2017,6,X,5.64241,X,X,X,X,X,X,877,47,15543
States,North Dakota,2017,6,X,5.19645,X,X,X,X,X,X,123,12,2367
States,Ohio,2017,6,X,3.02016,X,X,X,X,X,X,659,73,21820
States,Oklahoma,2017,6,X,14.9247,X,X,X,X,X,X,941,22,6305
States,Oregon,2017,6,X,3.29529,X,X,X,X,X,X,179,18,5432
States,Pennsylvania,2017,6,X,5.78649,X,X,X,X,X,X,735,54,12702
States,Rhode Island,2017,6,X,4.09232,X,X,X,X,X,X,172,16,4203
States,South Carolina,2017,6,X,6.8482,X,X,X,X,X,X,503,16,7345
States,South Dakota,2017,6,X,4.90407,X,X,X,X,X,X,524,34,10685
States,Tennessee,2017,6,X,7.38839,X,X,X,X,X,X,892,57,12073
States,Texas,2017,6,X,10.2826,X,X,X,X,X,X,3508,113,34116
States,Utah,2017,6,X,1.5936,X,X,X,X,X,X,293,33,18386
States,Vermont,2017,6,X,1.28205,X,X,X,X,X,X,37,10,2886
States,Virginia,2017,6,X,5.21859,X,X,X,X,X,X,5392,147,103323
States,Washington,2017,6,X,1.25434,X,X,X,X,X,X,47,47,3747
States,West Virginia,2017,6,X,2.86889,X,X,X,X,X,X,628,45,21890
States,Wisconsin,2017,6,X,3.6865,X,X,X,X,X,X,254,25,6890
States,Wyoming,2017,6,X,3.76857,X,X,X,X,X,X,170,21,4511
States,Alabama,2017,7,X,7.56183,X,X,X,X,X,X,691,25,9138
States,Alaska,2017,7,X,4.28744,X,X,X,X,X,X,71,6,1656
States,Arizona,2017,7,X,2.29842,X,X,X,X,X,X,549,48,23886
States,Arkansas,2017,7,X,9.19692,X,X,X,X,X,X,489,14,5317
States,California,2017,7,X,2.52341,X,X,X,X,X,X,1245,113,49338
States,Colorado,2017,7,X,3.53982,X,X,X,X,X,X,8,5,226
States,Connecticut,2017,7,X,5.30733,X,X,X,X,X,X,234,16,4409
States,Delaware,2017,7,X,1.28824,X,X,X,X,X,X,40,13,3105
States,District of Columbia,2017,7,X,8.46287,X,X,X,X,X,X,196,2,2316
States,Georgia,2017,7,X,6.11265,X,X,X,X,X,X,3221,53,52694
States,Hawaii,2017,7,X,3.7234,X,X,X,X,X,X,56,15,1504
States,Idaho,2017,7,X,1.99601,X,X,X,X,X,X,40,8,2004
States,Illinois,2017,7,X,4.76881,X,X,X,X,X,X,2435,81,51061
States,Indiana,2017,7,X,5.99604,X,X,X,X,X,X,363,24,6054
States,Iowa,2017,7,X,2.7972,X,X,X,X,X,X,108,11,3861
States,Kansas,2017,7,X,8.70335,X,X,X,X,X,X,590,27,6779
States,Kentucky,2017,7,X,9.21883,X,X,X,X,X,X,1081,28,11726
States,Louisiana,2017,7,X,5.199,X,X,X,X,X,X,2832,98,54472
States,Maine,2017,7,X,1.20902,X,X,X,X,X,X,52,28,4301
States,Maryland,2017,7,X,6.08186,X,X,X,X,X,X,581,43,9553
States,Massachusetts,2017,7,X,2.4473,X,X,X,X,X,X,714,44,29175
States,Michigan,2017,7,X,4.60287,X,X,X,X,X,X,1115,74,24224
States,Minnesota,2017,7,X,4.54856,X,X,X,X,X,X,333,20,7321
States,Mississippi,2017,7,X,6.25095,X,X,X,X,X,X,1238,47,19805
States,Missouri,2017,7,X,5.01464,X,X,X,X,X,X,411,18,8196
States,Montana,2017,7,X,0.117268,X,X,X,X,X,X,4,8,3411
States,Nebraska,2017,7,X,2.29617,X,X,X,X,X,X,69,13,3005
States,Nevada,2017,7,X,1.32337,X,X,X,X,X,X,248,36,18740
States,New Hampshire,2017,7,X,1.6573,X,X,X,X,X,X,59,20,3560
States,New Jersey,2017,7,X,5.55885,X,X,X,X,X,X,938,30,16874
States,New Mexico,2017,7,X,4.83111,X,X,X,X,X,X,615,28,12730
States,New York,2017,7,X,8.27769,X,X,X,X,X,X,1153,66,13929
States,North Carolina,2017,7,X,6.66496,X,X,X,X,X,X,1044,46,15664
States,North Dakota,2017,7,X,3.8105,X,X,X,X,X,X,74,10,1942
States,Ohio,2017,7,X,3.09366,X,X,X,X,X,X,694,72,22433
States,Oklahoma,2017,7,X,11.7363,X,X,X,X,X,X,680,19,5794
States,Oregon,2017,7,X,2.9166,X,X,X,X,X,X,171,19,5863
States,Pennsylvania,2017,7,X,4.68299,X,X,X,X,X,X,698,56,14905
States,Rhode Island,2017,7,X,4.14856,X,X,X,X,X,X,210,16,5062
States,South Carolina,2017,7,X,6.69307,X,X,X,X,X,X,507,14,7575
States,South Dakota,2017,7,X,4.54676,X,X,X,X,X,X,474,34,10425
States,Tennessee,2017,7,X,7.14343,X,X,X,X,X,X,883,59,12361
States,Texas,2017,7,X,9.2512,X,X,X,X,X,X,2592,90,28018
States,Utah,2017,7,X,1.29598,X,X,X,X,X,X,241,32,18596
States,Vermont,2017,7,X,1.07602,X,X,X,X,X,X,31,10,2881
States,Virginia,2017,7,X,5.8855,X,X,X,X,X,X,6048,148,102761
States,Washington,2017,7,X,0.893441,X,X,X,X,X,X,41,47,4589
States,West Virginia,2017,7,X,3.61845,X,X,X,X,X,X,841,47,23242
States,Wisconsin,2017,7,X,3.14223,X,X,X,X,X,X,228,24,7256
States,Wyoming,2017,7,X,3.00981,X,X,X,X,X,X,138,23,4585
States,Alabama,2017,8,X,7.42094,X,X,X,X,X,X,650,25,8759
States,Alaska,2017,8,X,3.76276,X,X,X,X,X,X,59,6,1568
States,Arizona,2017,8,X,2.5321,X,X,X,X,X,X,564,52,22274
States,Arkansas,2017,8,X,7.89474,X,X,X,X,X,X,390,13,4940
States,California,2017,8,X,2.38854,X,X,X,X,X,X,1080,107,45216
States,Colorado,2017,8,X,1.31508,X,X,X,X,X,X,49,5,3726
States,Connecticut,2017,8,X,5.03785,X,X,X,X,X,X,193,13,3831
States,Delaware,2017,8,X,1.14424,X,X,X,X,X,X,33,13,2884
States,District of Columbia,2017,8,X,7.23746,X,X,X,X,X,X,153,2,2114
States,Georgia,2017,8,X,5.99941,X,X,X,X,X,X,3464,58,57739
States,Hawaii,2017,8,X,4.21053,X,X,X,X,X,X,56,16,1330
States,Idaho,2017,8,X,1.48699,X,X,X,X,X,X,28,7,1883
States,Illinois,2017,8,X,4.56599,X,X,X,X,X,X,2284,79,50022
States,Indiana,2017,8,X,5.26666,X,X,X,X,X,X,317,24,6019
States,Iowa,2017,8,X,1.95448,X,X,X,X,X,X,73,11,3735
States,Kansas,2017,8,X,6.89316,X,X,X,X,X,X,491,27,7123
States,Kentucky,2017,8,X,8.21918,X,X,X,X,X,X,858,26,10439
States,Louisiana,2017,8,X,4.66559,X,X,X,X,X,X,2549,101,54634
States,Maine,2017,8,X,1.23158,X,X,X,X,X,X,56,28,4547
States,Maryland,2017,8,X,5.82144,X,X,X,X,X,X,579,43,9946
States,Massachusetts,2017,8,X,2.53476,X,X,X,X,X,X,669,46,26393
States,Michigan,2017,8,X,4.28887,X,X,X,X,X,X,1069,75,24925
States,Minnesota,2017,8,X,4.61632,X,X,X,X,X,X,305,19,6607
States,Mississippi,2017,8,X,6.78651,X,X,X,X,X,X,1344,49,19804
States,Missouri,2017,8,X,4.40847,X,X,X,X,X,X,354,19,8030
States,Montana,2017,8,X,0.244275,X,X,X,X,X,X,8,9,3275
States,Nebraska,2017,8,X,1.93638,X,X,X,X,X,X,56,14,2892
States,Nevada,2017,8,X,1.27038,X,X,X,X,X,X,240,36,18892
States,New Hampshire,2017,8,X,1.71595,X,X,X,X,X,X,65,20,3788
States,New Jersey,2017,8,X,4.8848,X,X,X,X,X,X,812,29,16623
States,New Mexico,2017,8,X,4.62475,X,X,X,X,X,X,562,27,12152
States,New York,2017,8,X,6.33198,X,X,X,X,X,X,811,67,12808
States,North Carolina,2017,8,X,7.59585,X,X,X,X,X,X,1157,47,15232
States,North Dakota,2017,8,X,3.50235,X,X,X,X,X,X,67,8,1913
States,Ohio,2017,8,X,3.58684,X,X,X,X,X,X,798,71,22248
States,Oklahoma,2017,8,X,10.431,X,X,X,X,X,X,593,22,5685
States,Oregon,2017,8,X,2.5323,X,X,X,X,X,X,147,18,5805
States,Pennsylvania,2017,8,X,4.00976,X,X,X,X,X,X,559,56,13941
States,Rhode Island,2017,8,X,4.309,X,X,X,X,X,X,193,16,4479
States,South Carolina,2017,8,X,7.55091,X,X,X,X,X,X,571,15,7562
States,South Dakota,2017,8,X,3.39673,X,X,X,X,X,X,334,34,9833
States,Tennessee,2017,8,X,5.21413,X,X,X,X,X,X,515,53,9877
States,Texas,2017,8,X,8.99901,X,X,X,X,X,X,2635,106,29281
States,Utah,2017,8,X,1.60169,X,X,X,X,X,X,258,33,16108
States,Vermont,2017,8,X,1.75254,X,X,X,X,X,X,50,10,2853
States,Virginia,2017,8,X,6.67057,X,X,X,X,X,X,7511,150,112599
States,Washington,2017,8,X,0.771325,X,X,X,X,X,X,34,47,4408
States,West Virginia,2017,8,X,3.53901,X,X,X,X,X,X,850,46,24018
States,Wisconsin,2017,8,X,3.40217,X,X,X,X,X,X,229,23,6731
States,Wyoming,2017,8,X,2.07824,X,X,X,X,X,X,85,22,4090
States,Alabama,2017,9,X,6.29416,X,X,X,X,X,X,490,24,7785
States,Alaska,2017,9,X,3.52423,X,X,X,X,X,X,56,6,1589
States,Arizona,2017,9,X,2.75203,X,X,X,X,X,X,668,52,24273
States,Arkansas,2017,9,X,4.47866,X,X,X,X,X,X,192,12,4287
States,California,2017,9,X,2.14593,X,X,X,X,X,X,1082,112,50421
States,Colorado,2017,9,X,1.73661,X,X,X,X,X,X,60,5,3455
States,Connecticut,2017,9,X,4.01284,X,X,X,X,X,X,175,15,4361
States,Delaware,2017,9,X,0.596421,X,X,X,X,X,X,18,13,3018
States,District of Columbia,2017,9,X,7.39146,X,X,X,X,X,X,206,2,2787
States,Georgia,2017,9,X,4.57355,X,X,X,X,X,X,2479,55,54203
States,Hawaii,2017,9,X,3.36927,X,X,X,X,X,X,50,15,1484
States,Idaho,2017,9,X,1.06332,X,X,X,X,X,X,22,8,2069
States,Illinois,2017,9,X,3.52349,X,X,X,X,X,X,1743,79,49468
States,Indiana,2017,9,X,3.30212,X,X,X,X,X,X,201,26,6087
States,Iowa,2017,9,X,1.12601,X,X,X,X,X,X,42,12,3730
States,Kansas,2017,9,X,5.14078,X,X,X,X,X,X,367,28,7139
States,Kentucky,2017,9,X,6.13134,X,X,X,X,X,X,633,26,10324
States,Louisiana,2017,9,X,4.37021,X,X,X,X,X,X,2283,97,52240
States,Maine,2017,9,X,1.38257,X,X,X,X,X,X,76,28,5497
States,Maryland,2017,9,X,3.39394,X,X,X,X,X,X,336,43,9900
States,Massachusetts,2017,9,X,1.63971,X,X,X,X,X,X,518,45,31591
States,Michigan,2017,9,X,3.26298,X,X,X,X,X,X,790,75,24211
States,Minnesota,2017,9,X,3.02862,X,X,X,X,X,X,218,21,7198
States,Mississippi,2017,9,X,5.83258,X,X,X,X,X,X,1165,50,19974
States,Missouri,2017,9,X,3.08846,X,X,X,X,X,X,243,19,7868
States,Montana,2017,9,X,0.152672,X,X,X,X,X,X,5,8,3275
