REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Kentucky,2015,1,X,2.36296,X,X,X,X,X,X,494,20,20906
States,Louisiana,2015,1,X,4.77709,X,X,X,X,X,X,2127,75,44525
States,Maine,2015,1,X,2.23803,X,X,X,X,X,X,129,30,5764
States,Maryland,2015,1,X,2.78897,X,X,X,X,X,X,346,24,12406
States,Massachusetts,2015,1,X,1.76238,X,X,X,X,X,X,468,47,26555
States,Michigan,2015,1,X,2.35103,X,X,X,X,X,X,391,52,16631
States,Minnesota,2015,1,X,3.64327,X,X,X,X,X,X,163,15,4474
States,Mississippi,2015,1,X,5.57493,X,X,X,X,X,X,1103,53,19785
States,Missouri,2015,1,X,4.37008,X,X,X,X,X,X,333,23,7620
States,Montana,2015,1,X,1.40569,X,X,X,X,X,X,43,11,3059
States,Nebraska,2015,1,X,2.82328,X,X,X,X,X,X,81,15,2869
States,Nevada,2015,1,X,3.93077,X,X,X,X,X,X,486,27,12364
States,New Hampshire,2015,1,X,1.11036,X,X,X,X,X,X,49,26,4413
States,New Jersey,2015,1,X,3.62311,X,X,X,X,X,X,343,26,9467
States,New Mexico,2015,1,X,3.97067,X,X,X,X,X,X,509,26,12819
States,New York,2015,1,X,4.20694,X,X,X,X,X,X,370,84,8795
States,North Carolina,2015,1,X,3.79011,X,X,X,X,X,X,567,52,14960
States,North Dakota,2015,1,X,3.37739,X,X,X,X,X,X,69,10,2043
States,Ohio,2015,1,X,3.43176,X,X,X,X,X,X,480,57,13987
States,Oklahoma,2015,1,X,5.88416,X,X,X,X,X,X,192,19,3263
States,Oregon,2015,1,X,1.52801,X,X,X,X,X,X,63,17,4123
States,Pennsylvania,2015,1,X,4.48301,X,X,X,X,X,X,558,44,12447
States,Rhode Island,2015,1,X,1.94729,X,X,X,X,X,X,99,20,5084
States,South Carolina,2015,1,X,3.06247,X,X,X,X,X,X,150,12,4898
States,South Dakota,2015,1,X,2.52855,X,X,X,X,X,X,155,25,6130
States,Tennessee,2015,1,X,5.80371,X,X,X,X,X,X,560,49,9649
States,Texas,2015,1,X,9.06724,X,X,X,X,X,X,1776,84,19587
States,Utah,2015,1,X,4.24488,X,X,X,X,X,X,900,43,21202
States,Vermont,2015,1,X,3.10345,X,X,X,X,X,X,108,12,3480
States,Virginia,2015,1,X,6.49073,X,X,X,X,X,X,5679,124,87494
States,Washington,2015,1,X,3.64139,X,X,X,X,X,X,158,41,4339
States,West Virginia,2015,1,X,6.14404,X,X,X,X,X,X,964,44,15690
States,Wisconsin,2015,1,X,3.71117,X,X,X,X,X,X,221,29,5955
States,Wyoming,2015,1,X,2.58503,X,X,X,X,X,X,152,24,5880
States,Alabama,2015,2,X,8.25184,X,X,X,X,X,X,886,23,10737
States,Alaska,2015,2,X,1.03189,X,X,X,X,X,X,11,6,1066
States,Arizona,2015,2,X,3.21995,X,X,X,X,X,X,674,54,20932
States,Arkansas,2015,2,X,7.43509,X,X,X,X,X,X,378,17,5084
States,California,2015,2,X,4.33141,X,X,X,X,X,X,2065,152,47675
States,Colorado,2015,2,X,2.83366,X,X,X,X,X,X,100,6,3529
States,Connecticut,2015,2,X,3.10894,X,X,X,X,X,X,127,22,4085
States,Delaware,2015,2,X,4.00863,X,X,X,X,X,X,130,13,3243
States,District of Columbia,2015,2,X,10.8407,X,X,X,X,X,X,196,2,1808
States,Georgia,2015,2,X,2.13011,X,X,X,X,X,X,480,33,22534
States,Hawaii,2015,2,X,16.1445,X,X,X,X,X,X,438,18,2713
States,Idaho,2015,2,X,5.98291,X,X,X,X,X,X,196,8,3276
States,Illinois,2015,2,X,2.31324,X,X,X,X,X,X,1120,93,48417
States,Indiana,2015,2,X,3.31008,X,X,X,X,X,X,280,38,8459
States,Iowa,2015,2,X,2.3933,X,X,X,X,X,X,60,10,2507
States,Kansas,2015,2,X,6.01526,X,X,X,X,X,X,410,30,6816
States,Kentucky,2015,2,X,1.30873,X,X,X,X,X,X,288,21,22006
States,Louisiana,2015,2,X,4.79875,X,X,X,X,X,X,2028,72,42261
States,Maine,2015,2,X,3.02053,X,X,X,X,X,X,178,31,5893
States,Maryland,2015,2,X,2.56252,X,X,X,X,X,X,291,24,11356
States,Massachusetts,2015,2,X,2.46778,X,X,X,X,X,X,674,46,27312
States,Michigan,2015,2,X,2.09382,X,X,X,X,X,X,366,54,17480
States,Minnesota,2015,2,X,3.23494,X,X,X,X,X,X,160,15,4946
States,Mississippi,2015,2,X,5.25514,X,X,X,X,X,X,1000,47,19029
States,Missouri,2015,2,X,3.3668,X,X,X,X,X,X,285,23,8465
States,Montana,2015,2,X,1.73021,X,X,X,X,X,X,59,11,3410
States,Nebraska,2015,2,X,2.54025,X,X,X,X,X,X,71,15,2795
States,Nevada,2015,2,X,3.4213,X,X,X,X,X,X,468,28,13679
States,New Hampshire,2015,2,X,1.02768,X,X,X,X,X,X,49,27,4768
States,New Jersey,2015,2,X,3.34287,X,X,X,X,X,X,339,27,10141
States,New Mexico,2015,2,X,4.1132,X,X,X,X,X,X,500,26,12156
States,New York,2015,2,X,5.391,X,X,X,X,X,X,526,86,9757
States,North Carolina,2015,2,X,3.70417,X,X,X,X,X,X,591,50,15955
States,North Dakota,2015,2,X,7.65421,X,X,X,X,X,X,170,12,2221
States,Ohio,2015,2,X,2.39774,X,X,X,X,X,X,391,56,16307
States,Oklahoma,2015,2,X,11.0353,X,X,X,X,X,X,356,17,3226
States,Oregon,2015,2,X,2.22525,X,X,X,X,X,X,98,18,4404
States,Pennsylvania,2015,2,X,3.79356,X,X,X,X,X,X,577,46,15210
States,Rhode Island,2015,2,X,2.50329,X,X,X,X,X,X,133,20,5313
States,South Carolina,2015,2,X,1.88298,X,X,X,X,X,X,121,14,6426
States,South Dakota,2015,2,X,3.21231,X,X,X,X,X,X,215,25,6693
States,Tennessee,2015,2,X,3.20806,X,X,X,X,X,X,344,52,10723
States,Texas,2015,2,X,9.74748,X,X,X,X,X,X,2675,97,27443
States,Utah,2015,2,X,3.87381,X,X,X,X,X,X,722,43,18638
States,Vermont,2015,2,X,3.9726,X,X,X,X,X,X,145,13,3650
States,Virginia,2015,2,X,4.9923,X,X,X,X,X,X,4083,124,81786
States,Washington,2015,2,X,4.17528,X,X,X,X,X,X,202,41,4838
States,West Virginia,2015,2,X,5.2228,X,X,X,X,X,X,899,45,17213
States,Wisconsin,2015,2,X,3.28217,X,X,X,X,X,X,201,31,6124
States,Wyoming,2015,2,X,3.02352,X,X,X,X,X,X,189,25,6251
States,Alabama,2015,3,X,9.66053,X,X,X,X,X,X,1033,24,10693
States,Alaska,2015,3,X,2.09351,X,X,X,X,X,X,30,8,1433
States,Arizona,2015,3,X,3.87231,X,X,X,X,X,X,763,54,19704
States,Arkansas,2015,3,X,7.92445,X,X,X,X,X,X,365,16,4606
States,California,2015,3,X,4.88005,X,X,X,X,X,X,2140,152,43852
States,Colorado,2015,3,X,2.68916,X,X,X,X,X,X,102,5,3793
States,Connecticut,2015,3,X,5.03205,X,X,X,X,X,X,157,20,3120
States,Delaware,2015,3,X,3.54913,X,X,X,X,X,X,108,13,3043
States,District of Columbia,2015,3,X,6.64606,X,X,X,X,X,X,86,2,1294
States,Georgia,2015,3,X,2.36744,X,X,X,X,X,X,588,35,24837
States,Hawaii,2015,3,X,15.7855,X,X,X,X,X,X,415,19,2629
States,Idaho,2015,3,X,6.13566,X,X,X,X,X,X,218,10,3553
States,Illinois,2015,3,X,2.21313,X,X,X,X,X,X,1158,93,52324
States,Indiana,2015,3,X,1.99163,X,X,X,X,X,X,176,39,8837
States,Iowa,2015,3,X,2.58475,X,X,X,X,X,X,61,10,2360
States,Kansas,2015,3,X,6.72863,X,X,X,X,X,X,485,31,7208
States,Kentucky,2015,3,X,1.09457,X,X,X,X,X,X,239,21,21835
States,Louisiana,2015,3,X,5.40748,X,X,X,X,X,X,2471,74,45696
States,Maine,2015,3,X,3.08197,X,X,X,X,X,X,188,31,6100
States,Maryland,2015,3,X,2.51534,X,X,X,X,X,X,291,25,11569
States,Massachusetts,2015,3,X,3.55623,X,X,X,X,X,X,961,51,27023
States,Michigan,2015,3,X,1.89619,X,X,X,X,X,X,278,52,14661
States,Minnesota,2015,3,X,3.62635,X,X,X,X,X,X,158,14,4357
States,Mississippi,2015,3,X,6.33119,X,X,X,X,X,X,1238,48,19554
States,Missouri,2015,3,X,3.2881,X,X,X,X,X,X,189,22,5748
States,Montana,2015,3,X,1.84049,X,X,X,X,X,X,57,11,3097
States,Nebraska,2015,3,X,5.80942,X,X,X,X,X,X,164,14,2823
States,Nevada,2015,3,X,3.99324,X,X,X,X,X,X,520,29,13022
States,New Hampshire,2015,3,X,1.9408,X,X,X,X,X,X,99,27,5101
States,New Jersey,2015,3,X,4.97434,X,X,X,X,X,X,378,24,7599
States,New Mexico,2015,3,X,4.23064,X,X,X,X,X,X,507,26,11984
States,New York,2015,3,X,5.58831,X,X,X,X,X,X,635,82,11363
States,North Carolina,2015,3,X,4.64486,X,X,X,X,X,X,703,51,15135
States,North Dakota,2015,3,X,5.93359,X,X,X,X,X,X,109,9,1837
States,Ohio,2015,3,X,1.86139,X,X,X,X,X,X,271,54,14559
States,Oklahoma,2015,3,X,11.3323,X,X,X,X,X,X,279,17,2462
States,Oregon,2015,3,X,2.16042,X,X,X,X,X,X,87,17,4027
States,Pennsylvania,2015,3,X,5.3234,X,X,X,X,X,X,893,47,16775
States,Rhode Island,2015,3,X,4.52086,X,X,X,X,X,X,259,19,5729
States,South Carolina,2015,3,X,2.04403,X,X,X,X,X,X,117,13,5724
States,South Dakota,2015,3,X,3.34881,X,X,X,X,X,X,202,24,6032
States,Tennessee,2015,3,X,3.76675,X,X,X,X,X,X,385,54,10221
States,Texas,2015,3,X,7.17791,X,X,X,X,X,X,2984,99,41572
States,Utah,2015,3,X,3.77937,X,X,X,X,X,X,690,43,18257
States,Vermont,2015,3,X,6.78543,X,X,X,X,X,X,259,13,3817
States,Virginia,2015,3,X,4.34338,X,X,X,X,X,X,3524,125,81135
States,Washington,2015,3,X,3.60444,X,X,X,X,X,X,156,40,4328
States,West Virginia,2015,3,X,6.23661,X,X,X,X,X,X,1077,45,17269
States,Wisconsin,2015,3,X,2.78228,X,X,X,X,X,X,189,30,6793
States,Wyoming,2015,3,X,3.46154,X,X,X,X,X,X,216,24,6240
States,Alabama,2015,4,X,8.53614,X,X,X,X,X,X,933,23,10930
States,Alaska,2015,4,X,0.947522,X,X,X,X,X,X,13,8,1372
States,Arizona,2015,4,X,3.55294,X,X,X,X,X,X,858,58,24149
States,Arkansas,2015,4,X,7.30102,X,X,X,X,X,X,366,17,5013
States,California,2015,4,X,5.01063,X,X,X,X,X,X,2452,155,48936
States,Colorado,2015,4,X,2.81489,X,X,X,X,X,X,118,6,4192
States,Connecticut,2015,4,X,5.03132,X,X,X,X,X,X,241,20,4790
States,Delaware,2015,4,X,2.77865,X,X,X,X,X,X,89,12,3203
States,District of Columbia,2015,4,X,8.43223,X,X,X,X,X,X,135,2,1601
States,Georgia,2015,4,X,2.21998,X,X,X,X,X,X,551,34,24820
States,Hawaii,2015,4,X,15.5854,X,X,X,X,X,X,418,20,2682
States,Idaho,2015,4,X,5.7796,X,X,X,X,X,X,225,10,3893
States,Illinois,2015,4,X,2.28888,X,X,X,X,X,X,1153,81,50374
States,Indiana,2015,4,X,1.77683,X,X,X,X,X,X,150,37,8442
States,Iowa,2015,4,X,2.32198,X,X,X,X,X,X,60,10,2584
States,Kansas,2015,4,X,7.09809,X,X,X,X,X,X,555,33,7819
States,Kentucky,2015,4,X,1.52083,X,X,X,X,X,X,146,22,9600
States,Louisiana,2015,4,X,4.5006,X,X,X,X,X,X,2066,74,45905
States,Maine,2015,4,X,3.33761,X,X,X,X,X,X,156,31,4674
States,Maryland,2015,4,X,2.25146,X,X,X,X,X,X,255,24,11326
States,Massachusetts,2015,4,X,2.97916,X,X,X,X,X,X,639,49,21449
States,Michigan,2015,4,X,1.25583,X,X,X,X,X,X,218,53,17359
States,Minnesota,2015,4,X,2.74324,X,X,X,X,X,X,139,15,5067
States,Mississippi,2015,4,X,5.59281,X,X,X,X,X,X,1126,49,20133
States,Missouri,2015,4,X,3.71205,X,X,X,X,X,X,247,22,6654
States,Montana,2015,4,X,2.0467,X,X,X,X,X,X,71,10,3469
States,Nebraska,2015,4,X,4.06442,X,X,X,X,X,X,106,13,2608
States,Nevada,2015,4,X,3.09628,X,X,X,X,X,X,438,29,14146
States,New Hampshire,2015,4,X,1.68977,X,X,X,X,X,X,78,27,4616
States,New Jersey,2015,4,X,4.80625,X,X,X,X,X,X,320,26,6658
States,New Mexico,2015,4,X,3.90741,X,X,X,X,X,X,498,27,12745
States,New York,2015,4,X,6.32707,X,X,X,X,X,X,744,85,11759
States,North Carolina,2015,4,X,3.47911,X,X,X,X,X,X,603,50,17332
States,North Dakota,2015,4,X,4.90028,X,X,X,X,X,X,86,10,1755
States,Ohio,2015,4,X,1.53061,X,X,X,X,X,X,228,55,14896
States,Oklahoma,2015,4,X,10.5877,X,X,X,X,X,X,236,16,2229
States,Oregon,2015,4,X,1.24717,X,X,X,X,X,X,44,12,3528
States,Pennsylvania,2015,4,X,4.86334,X,X,X,X,X,X,774,45,15915
States,Rhode Island,2015,4,X,4.11178,X,X,X,X,X,X,231,20,5618
States,South Carolina,2015,4,X,1.85737,X,X,X,X,X,X,131,16,7053
States,South Dakota,2015,4,X,2.33674,X,X,X,X,X,X,151,24,6462
States,Tennessee,2015,4,X,4.02164,X,X,X,X,X,X,446,50,11090
States,Texas,2015,4,X,6.20728,X,X,X,X,X,X,2652,103,42724
States,Utah,2015,4,X,3.35289,X,X,X,X,X,X,623,41,18581
States,Vermont,2015,4,X,5.62334,X,X,X,X,X,X,212,13,3770
States,Virginia,2015,4,X,4.05259,X,X,X,X,X,X,3264,125,80541
States,Washington,2015,4,X,3.11486,X,X,X,X,X,X,144,41,4623
States,West Virginia,2015,4,X,6.54133,X,X,X,X,X,X,1096,46,16755
States,Wisconsin,2015,4,X,2.39303,X,X,X,X,X,X,151,29,6310
States,Wyoming,2015,4,X,3.4508,X,X,X,X,X,X,236,25,6839
States,Alabama,2015,5,X,8.2831,X,X,X,X,X,X,797,22,9622
States,Alaska,2015,5,X,0.992063,X,X,X,X,X,X,15,8,1512
States,Arizona,2015,5,X,2.98083,X,X,X,X,X,X,703,57,23584
States,Arkansas,2015,5,X,6.58605,X,X,X,X,X,X,305,16,4631
States,California,2015,5,X,4.505,X,X,X,X,X,X,2192,144,48657
States,Colorado,2015,5,X,2.72177,X,X,X,X,X,X,81,5,2976
States,Connecticut,2015,5,X,6.16069,X,X,X,X,X,X,263,20,4269
States,Delaware,2015,5,X,1.95035,X,X,X,X,X,X,66,12,3384
States,District of Columbia,2015,5,X,10.2489,X,X,X,X,X,X,140,2,1366
States,Georgia,2015,5,X,2.03713,X,X,X,X,X,X,530,32,26017
States,Hawaii,2015,5,X,13.8272,X,X,X,X,X,X,392,19,2835
States,Idaho,2015,5,X,4.81706,X,X,X,X,X,X,183,9,3799
States,Illinois,2015,5,X,2.34961,X,X,X,X,X,X,1030,77,43837
States,Indiana,2015,5,X,2.11786,X,X,X,X,X,X,184,38,8688
States,Iowa,2015,5,X,1.60626,X,X,X,X,X,X,39,10,2428
States,Kansas,2015,5,X,6.0228,X,X,X,X,X,X,449,33,7455
States,Kentucky,2015,5,X,0.68693,X,X,X,X,X,X,153,23,22273
States,Louisiana,2015,5,X,4.40466,X,X,X,X,X,X,1934,78,43908
States,Maine,2015,5,X,2.56611,X,X,X,X,X,X,131,31,5105
States,Maryland,2015,5,X,1.77231,X,X,X,X,X,X,229,25,12921
States,Massachusetts,2015,5,X,2.45614,X,X,X,X,X,X,532,48,21660
States,Michigan,2015,5,X,1.22715,X,X,X,X,X,X,196,54,15972
States,Minnesota,2015,5,X,2.77726,X,X,X,X,X,X,148,15,5329
States,Mississippi,2015,5,X,6.16195,X,X,X,X,X,X,1264,51,20513
States,Missouri,2015,5,X,2.88219,X,X,X,X,X,X,240,23,8327
States,Montana,2015,5,X,1.28351,X,X,X,X,X,X,45,10,3506
States,Nebraska,2015,5,X,2.80483,X,X,X,X,X,X,72,15,2567
States,Nevada,2015,5,X,2.34095,X,X,X,X,X,X,333,28,14225
States,New Hampshire,2015,5,X,1.88324,X,X,X,X,X,X,90,26,4779
States,New Jersey,2015,5,X,3.53148,X,X,X,X,X,X,281,24,7957
States,New Mexico,2015,5,X,3.53989,X,X,X,X,X,X,449,26,12684
States,New York,2015,5,X,6.69472,X,X,X,X,X,X,700,80,10456
States,North Carolina,2015,5,X,3.27524,X,X,X,X,X,X,592,54,18075
States,North Dakota,2015,5,X,3.73872,X,X,X,X,X,X,87,12,2327
States,Ohio,2015,5,X,1.2093,X,X,X,X,X,X,182,57,15050
States,Oklahoma,2015,5,X,9.63973,X,X,X,X,X,X,297,17,3081
States,Oregon,2015,5,X,1.0434,X,X,X,X,X,X,44,15,4217
States,Pennsylvania,2015,5,X,4.2072,X,X,X,X,X,X,666,43,15830
States,Rhode Island,2015,5,X,3.5461,X,X,X,X,X,X,215,20,6063
States,South Carolina,2015,5,X,1.95052,X,X,X,X,X,X,123,14,6306
States,South Dakota,2015,5,X,2.15794,X,X,X,X,X,X,141,24,6534
States,Tennessee,2015,5,X,3.66886,X,X,X,X,X,X,390,51,10630
States,Texas,2015,5,X,5.65253,X,X,X,X,X,X,2351,102,41592
States,Utah,2015,5,X,3.24445,X,X,X,X,X,X,623,42,19202
States,Vermont,2015,5,X,6.05428,X,X,X,X,X,X,232,13,3832
States,Virginia,2015,5,X,3.08799,X,X,X,X,X,X,2949,126,95499
States,Washington,2015,5,X,2.31346,X,X,X,X,X,X,111,41,4798
States,West Virginia,2015,5,X,5.15766,X,X,X,X,X,X,862,44,16713
States,Wisconsin,2015,5,X,2.4158,X,X,X,X,X,X,170,31,7037
States,Wyoming,2015,5,X,3.39601,X,X,X,X,X,X,233,24,6861
States,Alabama,2015,6,X,8.414,X,X,X,X,X,X,791,21,9401
States,Alaska,2015,6,X,1.28571,X,X,X,X,X,X,18,8,1400
States,Arizona,2015,6,X,2.45867,X,X,X,X,X,X,528,54,21475
States,Arkansas,2015,6,X,5.82108,X,X,X,X,X,X,285,17,4896
States,California,2015,6,X,4.0094,X,X,X,X,X,X,1774,141,44246
States,Colorado,2015,6,X,1.84471,X,X,X,X,X,X,67,6,3632
States,Connecticut,2015,6,X,6.26584,X,X,X,X,X,X,272,21,4341
States,Delaware,2015,6,X,1.23839,X,X,X,X,X,X,40,12,3230
States,District of Columbia,2015,6,X,6.7302,X,X,X,X,X,X,113,2,1679
States,Georgia,2015,6,X,1.99984,X,X,X,X,X,X,500,30,25002
States,Hawaii,2015,6,X,11.6471,X,X,X,X,X,X,367,20,3151
States,Idaho,2015,6,X,3.92104,X,X,X,X,X,X,145,10,3698
States,Illinois,2015,6,X,2.37306,X,X,X,X,X,X,1288,89,54276
States,Indiana,2015,6,X,1.92823,X,X,X,X,X,X,180,38,9335
States,Iowa,2015,6,X,1.92417,X,X,X,X,X,X,34,8,1767
States,Kansas,2015,6,X,4.55746,X,X,X,X,X,X,345,32,7570
States,Kentucky,2015,6,X,0.501695,X,X,X,X,X,X,111,19,22125
States,Louisiana,2015,6,X,3.80911,X,X,X,X,X,X,1657,74,43501
States,Maine,2015,6,X,1.98849,X,X,X,X,X,X,114,31,5733
States,Maryland,2015,6,X,1.414,X,X,X,X,X,X,183,25,12942
States,Massachusetts,2015,6,X,2.16851,X,X,X,X,X,X,454,48,20936
States,Michigan,2015,6,X,1.13235,X,X,X,X,X,X,202,55,17839
States,Minnesota,2015,6,X,2.23289,X,X,X,X,X,X,107,14,4792
States,Mississippi,2015,6,X,5.83218,X,X,X,X,X,X,1224,49,20987
States,Missouri,2015,6,X,2.46064,X,X,X,X,X,X,211,21,8575
States,Montana,2015,6,X,0.606936,X,X,X,X,X,X,21,10,3460
States,Nebraska,2015,6,X,1.70599,X,X,X,X,X,X,47,15,2755
States,Nevada,2015,6,X,2.38325,X,X,X,X,X,X,321,28,13469
States,New Hampshire,2015,6,X,1.37758,X,X,X,X,X,X,66,26,4791
States,New Jersey,2015,6,X,3.8961,X,X,X,X,X,X,312,24,8008
States,New Mexico,2015,6,X,3.34272,X,X,X,X,X,X,439,26,13133
States,New York,2015,6,X,5.70743,X,X,X,X,X,X,666,82,11669
States,North Carolina,2015,6,X,3.1039,X,X,X,X,X,X,478,47,15400
States,North Dakota,2015,6,X,1.87553,X,X,X,X,X,X,44,11,2346
States,Ohio,2015,6,X,1.38487,X,X,X,X,X,X,220,54,15886
States,Oklahoma,2015,6,X,11.4717,X,X,X,X,X,X,304,17,2650
States,Oregon,2015,6,X,1.13863,X,X,X,X,X,X,40,11,3513
States,Pennsylvania,2015,6,X,2.83557,X,X,X,X,X,X,477,47,16822
States,Rhode Island,2015,6,X,2.55565,X,X,X,X,X,X,155,20,6065
States,South Carolina,2015,6,X,1.52505,X,X,X,X,X,X,98,14,6426
States,South Dakota,2015,6,X,2.36007,X,X,X,X,X,X,148,24,6271
States,Tennessee,2015,6,X,2.28963,X,X,X,X,X,X,237,47,10351
States,Texas,2015,6,X,5.05952,X,X,X,X,X,X,2104,102,41585
States,Utah,2015,6,X,2.87327,X,X,X,X,X,X,555,41,19316
States,Vermont,2015,6,X,5.58511,X,X,X,X,X,X,210,13,3760
States,Virginia,2015,6,X,2.64815,X,X,X,X,X,X,2662,126,100523
States,Washington,2015,6,X,1.74921,X,X,X,X,X,X,83,41,4745
States,West Virginia,2015,6,X,4.70409,X,X,X,X,X,X,771,43,16390
States,Wisconsin,2015,6,X,2.63659,X,X,X,X,X,X,194,29,7358
States,Wyoming,2015,6,X,2.54425,X,X,X,X,X,X,161,23,6328
States,Alabama,2015,7,X,6.0343,X,X,X,X,X,X,556,22,9214
States,Alaska,2015,7,X,0.183318,X,X,X,X,X,X,2,6,1091
States,Arizona,2015,7,X,2.57266,X,X,X,X,X,X,563,55,21884
States,Arkansas,2015,7,X,5.44362,X,X,X,X,X,X,154,16,2829
States,California,2015,7,X,3.44632,X,X,X,X,X,X,1396,147,40507
States,Colorado,2015,7,X,1.80925,X,X,X,X,X,X,70,6,3869
States,Connecticut,2015,7,X,6.44041,X,X,X,X,X,X,241,18,3742
States,Delaware,2015,7,X,0.895639,X,X,X,X,X,X,23,12,2568
States,District of Columbia,2015,7,X,6.72269,X,X,X,X,X,X,64,2,952
States,Georgia,2015,7,X,2.78224,X,X,X,X,X,X,675,31,24261
States,Hawaii,2015,7,X,10.6383,X,X,X,X,X,X,280,19,2632
States,Idaho,2015,7,X,3.41506,X,X,X,X,X,X,117,10,3426
States,Illinois,2015,7,X,2.37467,X,X,X,X,X,X,1232,95,51881
States,Indiana,2015,7,X,1.52127,X,X,X,X,X,X,128,37,8414
States,Iowa,2015,7,X,1.32649,X,X,X,X,X,X,31,8,2337
States,Kansas,2015,7,X,4.16726,X,X,X,X,X,X,291,30,6983
States,Kentucky,2015,7,X,0.488303,X,X,X,X,X,X,67,20,13721
States,Louisiana,2015,7,X,3.82933,X,X,X,X,X,X,1803,80,47084
States,Maine,2015,7,X,2.16106,X,X,X,X,X,X,95,29,4396
States,Maryland,2015,7,X,2.36195,X,X,X,X,X,X,145,22,6139
States,Massachusetts,2015,7,X,1.5576,X,X,X,X,X,X,313,47,20095
States,Michigan,2015,7,X,1.3043,X,X,X,X,X,X,218,53,16714
States,Minnesota,2015,7,X,2.31372,X,X,X,X,X,X,127,15,5489
States,Mississippi,2015,7,X,6.44198,X,X,X,X,X,X,1294,49,20087
States,Missouri,2015,7,X,2.33557,X,X,X,X,X,X,174,22,7450
States,Montana,2015,7,X,0.376648,X,X,X,X,X,X,12,10,3186
States,Nebraska,2015,7,X,1.54268,X,X,X,X,X,X,45,15,2917
States,Nevada,2015,7,X,1.69153,X,X,X,X,X,X,220,25,13006
States,New Hampshire,2015,7,X,1.30143,X,X,X,X,X,X,62,27,4764
States,New Jersey,2015,7,X,3.03839,X,X,X,X,X,X,239,24,7866
States,New Mexico,2015,7,X,2.46154,X,X,X,X,X,X,328,27,13325
States,New York,2015,7,X,4.02477,X,X,X,X,X,X,403,79,10013
States,North Carolina,2015,7,X,3.29181,X,X,X,X,X,X,407,48,12364
States,North Dakota,2015,7,X,2.7051,X,X,X,X,X,X,61,12,2255
States,Ohio,2015,7,X,1.35021,X,X,X,X,X,X,192,55,14220
States,Oklahoma,2015,7,X,8.99183,X,X,X,X,X,X,198,19,2202
States,Oregon,2015,7,X,0.85692,X,X,X,X,X,X,33,14,3851
States,Pennsylvania,2015,7,X,2.58566,X,X,X,X,X,X,366,41,14155
States,Rhode Island,2015,7,X,1.75503,X,X,X,X,X,X,95,20,5413
States,South Carolina,2015,7,X,1.58842,X,X,X,X,X,X,90,13,5666
States,South Dakota,2015,7,X,1.87772,X,X,X,X,X,X,121,23,6444
States,Tennessee,2015,7,X,1.50363,X,X,X,X,X,X,87,51,5786
States,Texas,2015,7,X,4.73512,X,X,X,X,X,X,1953,101,41245
States,Utah,2015,7,X,2.76383,X,X,X,X,X,X,523,42,18923
States,Vermont,2015,7,X,4.63245,X,X,X,X,X,X,167,13,3605
States,Virginia,2015,7,X,2.43285,X,X,X,X,X,X,2048,124,84181
States,Washington,2015,7,X,0.951916,X,X,X,X,X,X,39,36,4097
States,West Virginia,2015,7,X,3.4363,X,X,X,X,X,X,386,39,11233
States,Wisconsin,2015,7,X,2.35229,X,X,X,X,X,X,170,29,7227
States,Wyoming,2015,7,X,1.79856,X,X,X,X,X,X,120,24,6672
States,Alabama,2015,8,X,5.52358,X,X,X,X,X,X,451,20,8165
States,Alaska,2015,8,X,0.523104,X,X,X,X,X,X,6,6,1147
States,Arizona,2015,8,X,2.30473,X,X,X,X,X,X,532,57,23083
States,Arkansas,2015,8,X,3.47714,X,X,X,X,X,X,108,14,3106
States,California,2015,8,X,3.17311,X,X,X,X,X,X,1488,149,46894
States,Colorado,2015,8,X,1.24238,X,X,X,X,X,X,55,6,4427
States,Connecticut,2015,8,X,3.9564,X,X,X,X,X,X,265,23,6698
States,Delaware,2015,8,X,0.86741,X,X,X,X,X,X,28,12,3228
States,District of Columbia,2015,8,X,5.82294,X,X,X,X,X,X,98,2,1683
States,Georgia,2015,8,X,2.63795,X,X,X,X,X,X,665,31,25209
States,Hawaii,2015,8,X,8.05215,X,X,X,X,X,X,210,17,2608
States,Idaho,2015,8,X,2.99842,X,X,X,X,X,X,114,10,3802
States,Illinois,2015,8,X,2.41691,X,X,X,X,X,X,1285,92,53167
States,Indiana,2015,8,X,1.25375,X,X,X,X,X,X,117,37,9332
States,Iowa,2015,8,X,1.55417,X,X,X,X,X,X,35,8,2252
States,Kansas,2015,8,X,3.89291,X,X,X,X,X,X,285,31,7321
States,Kentucky,2015,8,X,0.369331,X,X,X,X,X,X,79,19,21390
States,Louisiana,2015,8,X,3.4337,X,X,X,X,X,X,1519,77,44238
States,Maine,2015,8,X,1.7343,X,X,X,X,X,X,100,30,5766
States,Maryland,2015,8,X,1.35629,X,X,X,X,X,X,167,33,12313
States,Massachusetts,2015,8,X,1.13747,X,X,X,X,X,X,293,48,25759
States,Michigan,2015,8,X,0.802958,X,X,X,X,X,X,139,52,17311
States,Minnesota,2015,8,X,2.04648,X,X,X,X,X,X,118,16,5766
States,Mississippi,2015,8,X,6.32893,X,X,X,X,X,X,1293,50,20430
States,Missouri,2015,8,X,2.40867,X,X,X,X,X,X,209,23,8677
